SessionID,ExperimentType,FileName,FileTrialIndex,Attempt,GoodTrialIndexBefore,Block,BlockAttempt,BlockGoodBefore,ExpectedTrialsInBlock,ExpectedChoiceTrialsInBlock,ExpectedInstructionTrialsInBlock,TotalBlocksTarget,BlockRichTarget,TrialType,ConditionID,SchedulePhase,CurrentScheduleRow,TrialSeed,NStim,SingleTargetID,T1Side,T2Side,RichTarget,RichSide,HighSalienceTarget,HighSalienceSide,ChosenTarget,ChosenSide,Outcome,OutcomeCode,TrialEndState,GoodTrial,TrialRepeatFlag,MissedFrames,PassEye,PassJoy,MouseEyeSim,RewardT1Ms,RewardT2Ms,ActualRichRewardMs,ActualPoorRewardMs,RewardDifferenceT1MinusT2Ms,ChosenRewardMs,SalienceType,BackgroundHueDeg,HueT1Deg,HueT2Deg,HueContrastT1Deg,HueContrastT2Deg,HueContrastDifferenceT1MinusT2Deg,HueContrastMagnitudeDeg,MeasuredLuminanceT1CdM2,MeasuredLuminanceT2CdM2,MeasuredLuminanceDifferenceT1MinusT2CdM2,TrialStartPTB,TrialStartDP,TrialDurationSec,FixOnSec,FixAcquiredSec,FixHoldReqMetSec,FixOffSec,SaccadeOnsetSec,SaccadeOffsetSec,TargetAcquiredSec,JoyPressSec,JoyReleaseSec,RewardTimeSec,FixAcquisitionLatencyMs,ReactionTimeMs,SaccadeDurationMs,TargetAcquisitionLatencyMs,TrialTypeLabel,T1SideLabel,T2SideLabel,ChosenSideLabel,RichSideLabel,HighSalienceSideLabel,IsInstruction,IsChoice,IsCongruent,IsConflict,GoodChoice,ChoseRight,ChoseT1,ChoseRich,ChoseHighSalience,ChoseLeft,ChoseT2,ChosePoor,ChoseLowSalience,T1OnRight,RichOnRight,HighSalienceOnRight,T1IsRich,T1IsHighSalience,ChoiceMappingValid,GoodTrialOrdinal,ChoiceOrdinal,BlockUID,GoodTrialInBlock,ChoiceInBlock,SessionElapsedMin,PreTrialIntervalSec,PreviousChosenTarget,PreviousChosenSide,PreviousRewardMs,PreviousChoiceSameBlock,SwitchedTarget,SwitchedSide,StayedTarget,StayedSide,RealEyeChoice
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0001.mat,1,1,0,1,1,0,96,76,20,8,1,0,2,1,7,815,1,1,2,1,1,2,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,1,0,0,0,185,118,185,118,67,185,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1785262046.45602,14373.5557562,2.16374230384827,0.0255541801452637,0.234635353088379,0.84295392036438,1.17559909820557,1.39298057556152,1.44298505783081,1.44298505783081,-1,-1,1.68055605888367,209.081172943115,217.381477355957,50.0044822692871,267.385959625244,Instruction,Left,Right,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,1,0,1,NaN,20260728_t1405_srsSmooth_training_B001,1,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0002.mat,2,2,1,1,2,1,96,76,20,8,1,0,3,1,13,12460,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,0,0,0,0,169,80,169,80,89,80,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1785262052.18843,14379.28828472,2.23019218444824,0.0183744430541992,0.185427188873291,0.985581159591675,1.31842541694641,1.54415202140808,1.58562135696411,1.58562135696411,-1,-1,1.84726715087891,167.052745819092,225.72660446167,41.4693355560303,267.1959400177,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,2,NaN,20260728_t1405_srsSmooth_training_B001,2,NaN,0.0955400625864665,3.56866145133972,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0004.mat,4,4,2,1,4,2,96,76,20,8,1,0,2,1,9,22480,1,1,2,1,1,2,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,0,0,0,0,181,110,181,110,71,181,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1785262057.83345,14384.93319052,2.34377670288086,0.0152449607849121,0.216069936752319,0.98286771774292,1.31529569625854,1.56595659255981,1.60772848129272,1.60772848129272,-1,-1,1.86036968231201,200.824975967407,250.66089630127,41.7718887329102,292.43278503418,Instruction,Left,Right,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,1,0,3,NaN,20260728_t1405_srsSmooth_training_B001,3,NaN,0.189623689651489,3.41482543945312,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0005.mat,5,5,3,1,5,3,96,76,20,8,1,0,3,1,15,23680,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,0,0,0,0,172,100,172,100,72,100,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1785262061.84974,14388.94939128,2.22832083702087,0.015777587890625,0.207822799682617,0.966289043426514,1.29916048049927,1.51682424545288,1.55830860137939,1.55830860137939,-1,-1,1.82740378379822,192.045211791992,217.663764953613,41.4843559265137,259.148120880127,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,4,NaN,20260728_t1405_srsSmooth_training_B001,4,NaN,0.256561891237895,1.67251539230347,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0006.mat,6,6,4,1,6,4,96,76,20,8,1,0,1,1,3,24051,1,1,1,2,1,1,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,0,0,0,0,185,94,185,94,91,185,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1785262065.70741,14392.80678128,2.17922782897949,0.0165925025939941,0.250343561172485,0.817398309707642,1.14997053146362,1.34245085716248,1.39236974716187,1.39236974716187,-1,-1,1.69668698310852,233.751058578491,192.480325698853,49.9188899993896,242.399215698242,Instruction,Right,Left,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,0,5,NaN,20260728_t1405_srsSmooth_training_B001,5,NaN,0.320856392383575,1.62934923171997,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0007.mat,7,7,5,1,7,5,96,76,20,8,1,0,4,1,19,24979,1,2,1,2,1,1,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,0,0,156,121,156,121,35,121,1,180,190,0,10,180,-170,170,NaN,NaN,NaN,1785262069.47696,14396.57646164,2.23482298851013,0.0138490200042725,0.222721815109253,0.90612268447876,1.23889803886414,1.4562668800354,1.50630140304565,1.50630140304565,-1,-1,1.81668853759766,208.87279510498,217.368841171265,50.0345230102539,267.403364181519,Instruction,Right,Left,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,0,6,NaN,20260728_t1405_srsSmooth_training_B001,6,NaN,0.383682350317637,1.59032964706421,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0008.mat,8,8,6,1,8,6,96,76,20,8,1,0,4,1,17,22717,1,2,1,2,1,1,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,0,0,168,107,168,107,61,107,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1785262073.48129,14400.5806478,2.02149343490601,0.0180115699768066,0.201952457427979,0.751741647720337,1.08472061157227,1.31845617294312,1.36896800994873,1.36896800994873,-1,-1,1.61242461204529,183.940887451172,233.73556137085,50.5118370056152,284.247398376465,Instruction,Right,Left,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,0,7,NaN,20260728_t1405_srsSmooth_training_B001,7,NaN,0.450421158472697,1.76950550079346,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0009.mat,9,9,7,1,9,7,96,76,20,8,1,0,1,1,5,9573,1,1,1,2,1,1,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,0,0,0,0,172,72,172,72,100,172,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1785262077.18251,14404.2818478,2.23729419708252,0.0169367790222168,0.217535972595215,0.876113891601562,1.20864987373352,1.46801376342773,1.50913953781128,1.50913953781128,-1,-1,1.76107883453369,200.599193572998,259.363889694214,41.1257743835449,300.489664077759,Instruction,Right,Left,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,0,8,NaN,20260728_t1405_srsSmooth_training_B001,8,NaN,0.512108170986176,1.67972731590271,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0010.mat,10,10,8,1,10,8,96,76,20,8,1,0,2,1,10,7677,1,1,2,1,1,2,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,0,0,0,0,160,84,160,84,76,160,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1785262080.99891,14408.09810648,2.11232662200928,0.0173616409301758,0.176418542861938,0.809569835662842,1.14240574836731,1.3762149810791,1.42629671096802,1.42629671096802,-1,-1,1.65301132202148,159.056901931763,233.809232711792,50.081729888916,283.890962600708,Instruction,Left,Right,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,1,0,9,NaN,20260728_t1405_srsSmooth_training_B001,9,NaN,0.575714707374573,1.57909798622131,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260728_t1405_srsSmooth_training,srs_smooth_training,trial0011.mat,11,11,9,1,11,9,96,76,20,8,1,0,4,1,16,25324,1,2,1,2,1,1,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,0,0,191,130,191,130,61,130,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1785262084.69216,14411.79122148,2.03585338592529,0.0159211158752441,0.216705083847046,0.725054502487183,1.05762815475464,1.30841588973999,1.35837316513062,1.35837316513062,-1,-1,1.60149002075195,200.783967971802,250.787734985352,49.957275390625,300.745010375977,Instruction,Right,Left,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,0,10,NaN,20260728_t1405_srsSmooth_training_B001,10,NaN,0.637268916765849,1.58092594146729,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
