SessionID,ExperimentType,FileName,FileTrialIndex,Attempt,GoodTrialIndexBefore,Block,BlockAttempt,BlockGoodBefore,ExpectedTrialsInBlock,ExpectedChoiceTrialsInBlock,ExpectedInstructionTrialsInBlock,TotalBlocksTarget,BlockRichTarget,TrialType,ConditionID,SchedulePhase,CurrentScheduleRow,TrialSeed,NStim,SingleTargetID,T1Side,T2Side,RichTarget,RichSide,HighSalienceTarget,HighSalienceSide,ChosenTarget,ChosenSide,Outcome,OutcomeCode,TrialEndState,GoodTrial,TrialRepeatFlag,MissedFrames,PassEye,PassJoy,MouseEyeSim,RewardT1Ms,RewardT2Ms,ActualRichRewardMs,ActualPoorRewardMs,RewardDifferenceT1MinusT2Ms,ChosenRewardMs,SalienceType,BackgroundHueDeg,HueT1Deg,HueT2Deg,HueContrastT1Deg,HueContrastT2Deg,HueContrastDifferenceT1MinusT2Deg,HueContrastMagnitudeDeg,MeasuredLuminanceT1CdM2,MeasuredLuminanceT2CdM2,MeasuredLuminanceDifferenceT1MinusT2CdM2,TrialStartPTB,TrialStartDP,TrialDurationSec,FixOnSec,FixAcquiredSec,FixHoldReqMetSec,FixOffSec,SaccadeOnsetSec,SaccadeOffsetSec,TargetAcquiredSec,JoyPressSec,JoyReleaseSec,RewardTimeSec,FixAcquisitionLatencyMs,ReactionTimeMs,SaccadeDurationMs,TargetAcquisitionLatencyMs,TrialTypeLabel,T1SideLabel,T2SideLabel,ChosenSideLabel,RichSideLabel,HighSalienceSideLabel,IsInstruction,IsChoice,IsCongruent,IsConflict,GoodChoice,ChoseRight,ChoseT1,ChoseRich,ChoseHighSalience,ChoseLeft,ChoseT2,ChosePoor,ChoseLowSalience,T1OnRight,RichOnRight,HighSalienceOnRight,T1IsRich,T1IsHighSalience,ChoiceMappingValid,GoodTrialOrdinal,ChoiceOrdinal,BlockUID,GoodTrialInBlock,ChoiceInBlock,SessionElapsedMin,PreTrialIntervalSec,PreviousChosenTarget,PreviousChosenSide,PreviousRewardMs,PreviousChoiceSameBlock,SwitchedTarget,SwitchedSide,StayedTarget,StayedSide,RealEyeChoice
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0001.mat,1,1,0,1,1,0,100,80,20,8,2,0,1,1,2,31442,1,1,1,2,2,2,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,1,0,1,0,105,142,142,105,-37,105,1,180,0,190,180,10,170,170,NaN,NaN,NaN,1784662288.38421,18901.41468056,1.78920459747314,0.0266456604003906,0.219161033630371,0.877450466156006,0.893346786499023,1.10240030288696,1.15247511863708,1.15247511863708,-1,-1,1.38166546821594,192.51537322998,209.053516387939,50.0748157501221,259.128332138062,Instruction,Right,Left,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,1,NaN,20260721_t1530_srsSmooth_training_B001,1,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0002.mat,2,2,1,1,2,1,100,80,20,8,2,0,4,1,18,11601,1,2,1,2,2,2,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,1,0,81,118,118,81,-37,118,1,180,190,0,10,180,-170,170,NaN,NaN,NaN,1784662293.36566,18906.39604076,1.94046568870544,0.0203850269317627,0.196016311645508,0.929604768753052,0.94542121887207,1.18789124488831,1.2378978729248,1.2378978729248,-1,-1,1.52488327026367,175.631284713745,242.470026016235,50.006628036499,292.476654052734,Instruction,Right,Left,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,2,NaN,20260721_t1530_srsSmooth_training_B001,2,NaN,0.0830242911974589,3.19225287437439,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0003.mat,3,3,2,1,3,2,100,80,20,8,2,0,2,1,6,23137,1,1,2,1,2,1,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,0,0,1,0,71,118,118,71,-47,71,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1784662296.99792,18910.02809772,1.8838484287262,0.0132749080657959,0.180682420730591,0.888791561126709,0.904975652694702,1.18878769874573,1.23070645332336,1.23070645332336,-1,-1,1.50026798248291,167.407512664795,283.812046051025,41.9187545776367,325.730800628662,Instruction,Left,Right,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,1,0,3,NaN,20260721_t1530_srsSmooth_training_B001,3,NaN,0.143561848004659,1.69178771972656,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0004.mat,4,4,3,1,4,3,100,80,20,8,2,0,1,1,5,22164,1,1,1,2,2,2,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,1,0,1,0,83,127,127,83,-44,83,1,180,0,190,180,10,170,170,NaN,NaN,NaN,1784662300.49517,18913.52533256,1.95286011695862,0.0161552429199219,0.183315992355347,0.899921417236328,0.916191577911377,1.21683764457703,1.25838255882263,1.25838255882263,-1,-1,1.56879377365112,167.160749435425,300.646066665649,41.5449142456055,342.190980911255,Instruction,Right,Left,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,4,NaN,20260721_t1530_srsSmooth_training_B001,4,NaN,0.201849452654521,1.6134078502655,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0005.mat,5,5,4,1,5,4,100,80,20,8,2,0,4,1,17,8514,1,2,1,2,2,2,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,1,0,63,110,110,63,-47,110,1,180,190,0,10,180,-170,170,NaN,NaN,NaN,1784662304.11836,18917.14849196,1.9972460269928,0.0181117057800293,0.210182189941406,0.993761301040649,1.0098180770874,1.25212907791138,1.3021399974823,1.3021399974823,-1,-1,1.58948278427124,192.070484161377,242.311000823975,50.0109195709229,292.321920394897,Instruction,Right,Left,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,5,NaN,20260721_t1530_srsSmooth_training_B001,5,NaN,0.262235895792643,1.67032647132874,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0006.mat,6,6,5,1,6,5,100,80,20,8,2,0,3,1,14,17148,1,2,2,1,2,1,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,0,0,1,0,86,148,148,86,-62,148,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1784662307.74661,18920.77658784,1.80991387367249,0.0150022506713867,0.257170677185059,0.823913812637329,0.840035200119019,1.07389259338379,1.11556696891785,1.11556696891785,-1,-1,1.35916042327881,242.168426513672,233.857393264771,41.6743755340576,275.531768798828,Instruction,Left,Right,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,0,0,0,6,NaN,20260721_t1530_srsSmooth_training_B001,6,NaN,0.322706758975983,1.63100576400757,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0007.mat,7,7,6,1,7,6,100,80,20,8,2,0,4,1,16,17666,1,2,1,2,2,2,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,1,0,67,120,120,67,-53,120,1,0,10,180,10,180,-170,170,NaN,NaN,NaN,1784662311.11522,18924.14521116,1.52478671073914,0.0131938457489014,0.0138993263244629,0.530371427536011,0.546547651290894,0.805397510528564,0.847062110900879,0.847062110900879,-1,-1,1.1073694229126,0.705480575561523,258.849859237671,41.6646003723145,300.514459609985,Instruction,Right,Left,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,7,NaN,20260721_t1530_srsSmooth_training_B001,7,NaN,0.378850213686625,1.55869340896606,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0008.mat,8,8,7,1,8,7,100,80,20,8,2,0,3,1,11,27211,1,2,2,1,2,1,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,1,0,1,0,91,127,127,91,-36,127,1,180,190,0,10,180,-170,170,NaN,NaN,NaN,1784662314.19483,18927.22465312,1.90330576896667,0.0170390605926514,0.225836515426636,0.867624521255493,0.883738994598389,1.19260859489441,1.234708070755,1.234708070755,-1,-1,1.47759604454041,208.797454833984,308.869600296021,42.0994758605957,350.969076156616,Instruction,Left,Right,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,0,0,0,8,NaN,20260721_t1530_srsSmooth_training_B001,8,NaN,0.430177028973897,1.55482220649719,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0009.mat,9,9,8,1,9,8,100,80,20,8,2,0,4,1,20,11490,1,2,1,2,2,2,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,0,1,0,102,118,118,102,-16,118,1,180,190,0,10,180,-170,170,NaN,NaN,NaN,1784662317.65621,18930.68606916,1.8260498046875,0.0141291618347168,0.198175668716431,0.848328590393066,0.86416220664978,1.10631561279297,1.15655112266541,1.15655112266541,-1,-1,1.40806150436401,184.046506881714,242.153406143188,50.2355098724365,292.388916015625,Instruction,Right,Left,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,9,NaN,20260721_t1530_srsSmooth_training_B001,9,NaN,0.487866655985514,1.55807185173035,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1530_srsSmooth_training,srs_smooth_training,trial0010.mat,10,10,9,1,10,9,100,80,20,8,2,0,2,1,10,5087,1,1,2,1,2,1,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,0,0,1,0,91,108,108,91,-17,91,1,0,180,10,180,10,170,170,NaN,NaN,NaN,1784662321.04391,18934.07369356,1.98021578788757,0.0182285308837891,0.218646049499512,0.985832452774048,1.00160050392151,1.26881217956543,1.3106701374054,1.3106701374054,-1,-1,1.58780908584595,200.417518615723,267.211675643921,41.8579578399658,309.069633483887,Instruction,Left,Right,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,1,0,10,NaN,20260721_t1530_srsSmooth_training_B001,10,NaN,0.544328320026398,1.5616500377655,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
